Animal,gender,ID,cute,rounded,streamlined,colorful,warning,speedy,powerful,reliable,elegant,friendly,rough,hard,aggressive,recognizable,specially-textured,beautiful-implied ,clever,leisurely,fashion-colored,majestic,specially-structured
kingfisher,女,62,7,1,7,7,1,7,1,1,7,4,1,5,5,7,7,1,7,7,7,1,5
kingfisher,女,63,6,5,7,7,7,5,4,4,7,6,5,3,5,7,7,7,5,4,7,3,7
kingfisher,女,64,6,4,6,6,5,5,6,5,5,5,3,3,3,4,5,4,4,5,5,4,4
kingfisher,女,65,6,5,4,6,4,4,1,3,6,5,4,4,2,5,6,5,5,4,7,4,4
kingfisher,女,66,5,4,4,6,3,5,4,4,4,5,2,2,4,4,4,5,4,5,4,4,4
kingfisher,女,67,2,6,6,6,5,5,2,4,5,5,4,2,5,4,5,4,5,5,7,4,4
kingfisher,女,68,6,5,6,6,6,6,3,3,5,5,4,4,4,5,4,5,6,4,5,4,4
kingfisher,女,69,5,6,5,6,6,5,4,5,4,5,6,4,5,5,4,5,4,5,5,4,6
kingfisher,女,70,7,6,5,7,7,7,1,1,7,7,1,1,1,1,7,7,7,7,7,1,1
kingfisher,女,71,6,5,4,6,2,5,1,1,5,6,3,2,1,2,6,4,5,4,6,1,4
kingfisher,女,72,7,6,7,7,6,7,1,4,7,7,1,1,5,7,7,7,7,7,7,7,7
kingfisher,女,73,5,4,5,7,3,7,4,4,7,5,3,1,1,4,5,4,4,4,7,4,5
kingfisher,女,74,6,2,5,7,6,6,1,6,7,5,2,1,1,1,2,4,4,4,6,1,1
kingfisher,女,75,4,7,7,7,4,6,1,4,6,4,4,4,4,4,6,4,6,6,6,1,5
kingfisher,女,76,6,6,6,7,4,7,4,5,4,4,3,1,4,4,4,4,4,4,7,4,5
kingfisher,女,77,5,3,5,7,5,6,1,2,7,3,1,5,5,3,5,6,7,4,7,1,6
kingfisher,女,78,7,4,4,7,4,7,1,1,5,1,1,1,1,3,5,7,7,4,6,2,1
kingfisher,女,79,7,5,5,7,7,5,1,3,6,4,4,3,2,4,3,6,6,6,6,1,3
kingfisher,女,80,7,6,7,7,4,5,4,4,6,7,5,1,5,7,7,7,7,7,7,4,5
kingfisher,女,81,1,5,2,7,5,4,2,1,3,3,4,2,4,2,2,4,4,4,5,1,4
kingfisher,女,82,3,2,2,6,3,4,3,2,2,2,2,2,2,2,4,3,5,4,4,2,1
kingfisher,女,83,7,7,7,7,3,7,2,2,5,7,1,1,1,6,7,7,5,3,7,1,1
kingfisher,女,84,2,1,1,6,5,2,1,1,4,5,2,1,1,1,1,1,7,5,4,4,4
kingfisher,女,85,1,2,3,5,4,3,3,1,6,3,2,2,2,3,4,5,6,3,7,2,7
kingfisher,女,86,5,5,4,6,4,4,4,4,4,6,4,4,3,4,5,4,5,4,6,4,4
kingfisher,女,87,5,6,6,6,6,6,3,3,5,2,2,2,5,5,5,5,5,3,5,2,5
kingfisher,女,88,5,5,5,7,4,6,3,3,5,5,5,2,3,7,7,5,5,3,6,2,2
kingfisher,女,89,6,3,6,6,6,6,2,7,5,5,2,2,2,2,3,5,6,6,6,3,6
kingfisher,女,90,6,6,4,6,7,7,4,4,5,6,3,5,3,6,5,5,6,7,4,6,4
kingfisher,女,91,6,4,7,7,6,4,3,2,3,3,2,2,4,1,5,5,6,4,6,2,2
kingfisher,女,92,7,2,7,7,1,2,1,6,7,7,1,2,3,2,6,7,7,7,6,1,6
kingfisher,女,93,6,2,5,6,1,6,1,4,6,6,2,1,5,6,3,6,3,6,5,1,6
kingfisher,女,94,4,2,6,7,7,7,2,4,6,5,1,1,4,6,7,6,6,3,6,4,4
kingfisher,女,95,7,4,5,7,7,5,3,2,6,5,5,5,2,3,4,6,6,5,5,1,4
kingfisher,女,96,7,5,5,6,4,5,4,4,6,7,4,4,4,7,5,7,5,5,7,4,4
kingfisher,女,97,5,5,5,7,5,5,4,5,6,6,4,3,3,6,5,6,6,4,5,4,4
kingfisher,女,98,5,5,6,7,5,5,2,4,6,4,5,2,4,6,7,5,6,5,7,4,4
kingfisher,女,99,6,4,4,6,2,5,1,1,5,5,3,4,5,5,5,4,5,5,6,1,2
kingfisher,女,100,6,6,5,7,3,6,1,4,7,6,5,1,2,4,7,6,6,5,7,1,4
kingfisher,女,101,6,4,6,7,7,7,3,4,6,3,2,1,1,6,5,7,7,3,7,4,4
kingfisher,女,102,6,4,5,7,4,5,5,5,7,6,5,3,4,4,6,6,5,4,6,3,5
kingfisher,女,103,7,6,5,7,6,7,5,3,4,7,4,3,6,4,5,6,6,4,7,3,7
kingfisher,女,104,7,3,4,6,3,5,2,2,3,5,2,1,2,5,5,3,5,3,3,2,2
kingfisher,女,105,3,5,6,7,5,2,1,2,1,2,2,2,1,7,7,4,2,5,3,2,6
kingfisher,女,106,6,5,5,7,4,6,2,4,6,6,3,2,2,5,6,6,6,7,5,1,1
kingfisher,女,107,6,5,7,7,4,7,4,5,7,7,1,4,4,4,6,4,4,5,4,4,4
penguin,男,1,7,7,7,3,1,5,4,5,7,7,2,1,1,7,5,7,4,7,5,2,7
penguin,男,2,7,7,6,6,2,6,2,6,7,6,2,1,5,6,5,5,3,6,6,1,7
penguin,男,3,7,7,7,2,4,7,2,7,6,2,3,2,2,2,2,3,7,7,1,1,2
penguin,男,4,7,7,7,3,1,1,5,6,7,7,5,1,1,7,1,1,2,1,5,1,7
penguin,男,5,7,6,6,4,4,5,3,4,6,7,4,3,4,6,5,7,6,6,5,2,4
penguin,男,6,6,6,5,4,4,5,4,4,5,6,4,4,4,6,5,4,6,4,5,4,4
penguin,男,7,7,7,7,2,3,3,2,7,7,7,1,2,2,6,6,5,6,5,6,4,5
penguin,男,8,6,5,7,4,4,4,3,3,5,6,2,1,2,6,6,4,5,5,5,2,5
penguin,男,9,6,5,5,3,3,4,4,4,6,6,3,3,3,6,6,4,5,4,5,4,6
penguin,男,10,6,4,6,5,6,4,4,6,6,5,6,4,5,6,6,6,4,6,4,6,6
penguin,男,11,7,6,6,5,6,4,5,5,6,6,6,4,6,6,5,6,6,5,6,6,6
penguin,男,12,7,5,3,5,1,1,1,1,5,7,1,1,3,7,1,5,6,7,6,1,6
penguin,男,13,6,7,7,5,5,1,4,4,6,6,2,4,5,6,4,4,3,2,7,1,3
penguin,男,14,6,6,6,4,3,2,3,4,5,7,4,3,2,5,4,5,4,5,4,2,5
penguin,男,15,6,5,6,2,3,3,3,4,6,5,3,5,2,5,2,3,5,3,6,2,3
penguin,男,16,7,7,7,5,4,6,4,4,6,7,4,4,4,7,4,4,4,6,6,4,7
penguin,男,17,7,7,7,2,1,5,1,6,7,7,1,1,1,5,4,3,7,7,2,6,6
penguin,男,18,7,7,7,2,2,4,2,1,5,6,5,1,1,6,1,2,5,7,5,1,2
penguin,男,19,7,4,7,7,3,1,1,4,7,7,1,4,1,7,4,7,4,7,4,1,2
penguin,男,20,7,7,7,5,4,2,1,7,7,7,1,1,4,7,5,7,7,7,6,4,6
penguin,男,21,7,7,3,5,3,5,3,5,3,5,3,5,3,6,3,3,5,3,5,3,2
penguin,男,22,7,7,3,4,2,5,2,2,6,7,2,2,5,7,7,7,7,7,7,2,5
penguin,男,23,6,3,2,3,2,1,4,5,5,5,2,2,3,5,3,4,3,5,5,1,5
penguin,男,24,7,7,7,3,3,5,4,6,5,6,3,3,5,7,4,5,4,7,4,4,7
penguin,男,25,7,6,5,7,1,3,2,1,6,7,2,1,1,7,7,6,6,5,4,1,4
penguin,男,26,6,6,6,5,4,4,4,6,6,7,4,2,2,5,5,6,5,6,5,5,5
penguin,男,27,7,6,6,5,1,1,1,2,6,6,1,1,4,6,5,2,4,3,6,2,5
penguin,男,28,7,7,6,5,5,3,3,5,6,7,3,2,2,7,5,5,5,5,6,4,4
penguin,男,29,7,5,3,7,1,2,2,3,4,2,4,4,4,7,7,7,3,7,7,2,7
penguin,男,30,5,5,5,4,3,3,3,3,5,5,4,2,3,5,1,2,3,4,2,2,2
penguin,男,31,7,7,5,3,1,5,5,6,7,7,2,1,1,7,7,7,6,6,4,1,6
penguin,男,32,7,6,3,5,3,4,3,5,5,6,4,3,3,6,6,6,6,5,5,5,6
penguin,男,33,6,6,5,2,2,5,5,3,5,6,4,2,3,3,6,7,6,3,7,6,4
penguin,男,34,7,7,7,5,1,7,1,7,7,7,1,1,1,7,1,7,7,7,4,7,3
penguin,男,35,7,7,7,2,2,4,6,6,4,5,5,5,5,5,3,4,5,6,6,6,5
penguin,男,36,4,5,5,5,4,3,4,3,4,5,5,5,5,4,4,5,5,5,6,5,4
penguin,女,37,7,6,6,3,3,1,2,4,4,5,2,2,1,6,1,2,5,6,4,2,4
penguin,女,38,7,7,7,5,4,3,2,7,6,7,1,1,3,7,4,4,5,5,5,1,7
penguin,女,39,6,5,7,3,1,1,1,7,7,7,1,1,1,1,1,6,6,7,6,1,1
penguin,女,40,7,6,6,5,4,5,2,2,6,6,5,1,2,7,5,4,3,4,5,2,5
penguin,女,41,7,7,7,5,1,3,3,7,6,7,1,1,1,7,6,5,3,1,7,3,7
penguin,女,42,7,7,7,6,3,3,3,5,5,6,2,2,2,5,5,6,5,5,5,2,6
penguin,女,43,7,7,7,5,4,5,5,6,6,6,2,1,5,7,5,6,3,3,7,5,7
penguin,女,44,7,6,6,1,1,2,2,2,5,6,4,4,4,6,4,4,4,2,2,1,4
penguin,女,45,7,6,6,5,6,2,5,6,4,6,1,1,3,7,3,6,3,6,2,2,6
penguin,女,46,7,6,6,5,1,1,1,6,6,7,1,1,1,7,1,5,1,1,6,1,7
penguin,女,47,6,6,6,4,2,1,1,2,3,6,2,2,2,5,4,4,4,4,3,2,5
penguin,女,48,7,7,1,1,1,1,1,7,7,7,1,1,1,7,6,7,5,7,6,1,7
penguin,女,49,7,7,1,2,1,1,1,6,4,7,1,1,1,4,3,7,5,5,5,1,6
penguin,女,50,7,7,7,4,1,1,1,6,6,7,4,4,4,4,4,6,6,7,5,1,7
penguin,女,51,7,7,7,5,4,5,1,3,6,7,1,1,2,7,4,4,4,4,4,4,4
penguin,女,52,7,7,7,2,4,1,2,3,6,7,3,2,1,7,4,6,6,6,5,4,5
penguin,女,53,6,6,5,4,4,4,1,2,2,5,3,2,2,7,4,4,4,4,5,4,7
penguin,女,54,6,6,6,1,1,1,1,6,5,7,1,1,1,7,1,6,6,7,1,1,7
penguin,女,55,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,3
penguin,女,56,6,7,6,3,3,1,1,3,4,6,1,1,2,6,1,6,3,6,2,1,5
penguin,女,57,7,7,5,1,1,1,4,7,6,7,4,1,1,7,6,4,5,7,2,1,7
penguin,女,58,6,6,6,2,1,1,1,6,5,6,3,1,1,7,4,4,4,6,3,2,3
penguin,女,59,7,7,7,5,3,2,2,6,5,6,3,1,2,7,5,5,5,7,6,4,6
penguin,女,60,6,7,5,4,4,2,1,3,5,5,2,4,2,6,4,3,5,4,5,4,6
penguin,女,61,7,7,6,5,2,1,1,7,6,7,4,1,1,7,2,7,5,6,4,4,6
penguin,女,62,7,7,7,1,1,1,1,7,7,7,1,1,1,7,1,1,4,7,4,1,6
penguin,女,63,7,7,7,6,6,7,1,6,7,7,3,1,1,7,7,4,3,7,6,4,7
penguin,女,64,6,6,6,4,5,5,3,6,5,5,2,2,2,6,4,4,6,5,4,2,5
penguin,女,65,7,6,5,4,4,4,1,4,5,6,4,4,4,6,5,4,5,5,5,1,5
penguin,女,66,7,7,7,5,2,1,3,7,6,7,2,2,1,7,5,5,2,7,5,4,4
penguin,女,67,7,6,6,4,4,5,5,7,7,7,5,5,6,7,6,4,7,5,7,6,7
penguin,女,68,7,6,6,3,3,5,2,4,5,6,4,4,4,6,5,5,5,5,5,4,4
penguin,女,69,7,7,7,6,2,3,6,7,7,7,3,2,1,7,7,7,7,7,7,4,6
penguin,女,70,3,2,6,7,7,7,1,1,6,7,1,1,1,1,1,7,3,2,1,1,1
penguin,女,71,6,6,4,3,1,2,1,4,5,6,3,1,1,6,2,4,5,5,5,1,4
penguin,女,72,7,7,7,5,4,2,4,7,7,7,1,1,1,7,5,5,7,7,5,4,7
penguin,女,73,7,7,6,1,1,1,1,4,5,7,1,1,1,7,5,4,4,6,1,2,6
penguin,女,74,7,5,6,2,1,5,4,5,5,5,1,1,5,5,4,4,3,6,5,2,7
penguin,女,75,7,7,7,5,4,1,1,7,6,7,1,1,4,7,6,7,6,7,6,4,7
penguin,女,76,7,7,7,6,5,7,5,4,6,5,4,4,4,7,4,4,5,2,6,4,7
penguin,女,77,7,6,7,6,5,7,4,3,5,7,1,2,5,7,5,6,7,1,6,5,5
penguin,女,78,7,7,7,2,2,7,1,5,5,6,1,1,1,7,1,6,6,2,2,4,2
penguin,女,79,6,7,5,3,2,1,2,2,5,7,3,5,2,5,2,6,5,6,4,2,4
penguin,女,80,7,6,6,4,5,3,3,3,7,7,1,1,5,6,7,4,7,1,7,4,7
penguin,女,81,7,6,2,2,1,1,2,2,2,7,2,2,2,7,2,4,4,6,2,1,4
penguin,女,82,5,5,6,1,1,1,1,5,1,6,2,1,3,5,1,4,4,3,4,1,2
penguin,女,83,7,7,4,7,2,1,3,6,7,7,2,1,3,6,1,3,2,7,6,1,6
penguin,女,84,7,6,6,1,1,1,1,1,1,6,1,1,1,7,1,4,4,6,6,1,4
penguin,女,85,1,5,2,2,1,2,5,1,1,1,2,2,5,7,1,1,4,2,4,2,7
penguin,女,86,5,6,5,4,4,3,4,5,4,6,4,4,4,6,4,4,5,3,4,4,5
penguin,女,87,6,6,5,2,2,3,2,2,6,7,2,5,4,6,2,6,5,6,2,3,5
penguin,女,88,6,6,6,4,4,3,2,5,4,6,4,2,4,6,6,4,5,6,4,2,6
penguin,女,89,6,6,6,5,6,1,2,6,6,6,3,2,2,6,3,4,5,6,6,6,6
penguin,女,90,6,7,3,6,7,4,3,5,4,5,2,3,3,5,3,5,4,6,3,2,5
penguin,女,91,6,5,7,1,3,1,1,1,6,6,1,1,2,5,3,5,6,4,3,1,4
penguin,女,92,7,6,7,2,1,2,7,6,5,7,1,2,6,7,7,7,7,7,2,1,7
penguin,女,93,6,7,5,2,1,3,2,5,4,6,4,1,4,5,2,4,4,4,2,1,6
penguin,女,94,6,6,5,4,3,3,3,4,4,5,1,1,4,5,4,5,4,5,3,3,5
penguin,女,95,6,6,6,4,4,3,3,5,5,7,3,5,2,6,2,4,5,7,3,2,5
penguin,女,96,7,5,5,3,3,2,4,3,5,7,4,4,4,7,5,7,4,5,7,5,5
penguin,女,97,5,5,5,4,4,4,4,6,5,6,3,3,3,4,4,5,5,5,4,4,4
penguin,女,98,7,7,5,4,4,3,4,6,6,7,3,2,4,5,4,4,5,6,5,4,4
penguin,女,99,5,5,5,2,2,2,4,6,3,6,2,3,2,2,3,6,5,5,2,3,3
penguin,女,100,7,7,7,5,4,1,2,6,5,7,2,1,3,7,6,4,5,7,7,1,6
penguin,女,101,7,6,7,4,3,6,7,5,7,6,1,6,4,6,4,6,6,6,7,4,7
penguin,女,102,7,6,6,4,3,5,4,5,6,6,5,3,4,7,5,5,5,4,5,5,6
penguin,女,103,7,7,5,3,4,3,3,4,5,7,1,6,4,7,3,5,6,6,3,6,5
penguin,女,104,7,5,2,3,2,2,3,3,3,6,2,2,2,6,6,3,5,3,5,2,2
penguin,女,105,6,6,2,4,5,6,6,6,6,5,2,1,5,7,6,4,3,4,4,1,5
penguin,女,106,7,7,7,2,2,1,1,6,7,7,2,2,1,6,4,4,4,7,7,2,6
penguin,女,107,6,5,4,2,2,2,2,2,5,4,2,4,3,3,3,3,3,6,3,4,4
panda,男,1,7,7,4,1,1,1,6,7,7,7,2,1,1,7,7,7,7,7,7,4,4
panda,男,2,7,7,1,3,1,3,7,7,7,7,1,1,5,7,7,7,6,7,6,5,3
panda,男,3,7,7,2,2,2,2,2,7,7,7,2,2,2,7,7,6,7,7,3,2,2
panda,男,4,7,7,4,3,1,1,6,7,5,7,1,1,6,7,1,7,5,7,1,1,5
panda,男,5,7,7,1,1,1,1,6,5,4,7,5,2,3,7,4,6,5,7,5,1,4
panda,男,6,5,5,4,4,4,4,4,5,6,6,4,3,4,5,4,5,5,5,4,4,4
panda,男,7,7,7,3,3,1,2,5,7,7,7,3,4,4,7,7,7,7,7,4,2,6
panda,男,8,6,5,2,1,1,1,5,4,3,5,2,1,1,7,1,7,5,7,4,1,4
panda,男,9,6,5,3,2,2,2,4,5,4,6,5,2,3,6,6,5,4,6,5,4,6
panda,男,10,6,5,5,6,6,4,5,6,5,6,4,6,5,6,4,5,6,5,6,4,5
panda,男,11,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,5,5,6,6,6,5
panda,男,12,6,6,1,1,1,1,5,6,5,7,1,1,5,7,5,6,6,7,7,3,3
panda,男,13,7,5,5,1,1,1,6,4,5,6,3,3,5,6,6,7,2,7,6,1,3
panda,男,14,7,7,3,4,4,2,6,6,5,7,2,4,3,6,4,7,4,7,6,2,4
panda,男,15,7,6,3,1,2,1,3,6,4,6,2,1,2,6,6,6,3,7,3,1,2
panda,男,16,7,7,4,4,6,4,5,5,4,7,4,4,4,4,7,7,7,7,7,4,4
panda,男,17,7,7,5,2,1,1,1,7,6,7,3,1,5,4,6,6,7,7,2,4,2
panda,男,18,7,7,1,1,2,2,6,4,6,6,5,1,5,7,7,7,7,7,6,1,2
panda,男,19,7,7,1,2,1,1,6,6,7,7,7,2,1,7,7,7,7,7,7,1,1
panda,男,20,7,7,4,5,4,2,7,7,7,7,5,4,4,7,7,7,7,7,7,5,6
panda,男,21,7,7,2,2,3,1,2,3,2,4,3,3,3,5,3,4,5,2,3,2,3
panda,男,22,7,7,4,3,3,3,6,6,7,7,3,4,6,4,4,6,5,7,5,2,2
panda,男,23,6,5,1,4,1,1,5,5,4,7,3,2,1,7,5,6,4,7,5,4,4
panda,男,24,7,6,1,1,4,1,5,5,4,7,1,3,5,6,5,7,6,7,3,5,3
panda,男,25,7,7,1,1,1,1,7,7,7,7,2,1,3,7,7,7,7,7,7,6,4
panda,男,26,6,6,3,4,4,3,4,5,5,7,2,2,2,5,6,6,6,6,5,5,5
panda,男,27,7,7,2,1,1,1,7,6,2,7,2,1,5,7,7,7,6,7,3,2,2
panda,男,28,7,7,3,4,4,2,5,5,5,7,3,2,3,7,7,6,4,7,5,4,4
panda,男,29,7,7,1,1,1,1,1,1,1,7,1,1,2,7,7,7,1,6,5,1,1
panda,男,30,6,6,6,2,2,1,1,1,4,6,3,2,1,4,4,3,3,4,3,2,2
panda,男,31,7,7,1,1,1,1,7,7,4,7,5,1,4,7,7,7,6,7,4,5,1
panda,男,32,7,6,4,5,3,3,5,6,6,7,5,2,2,5,6,7,6,6,5,6,6
panda,男,33,7,6,5,1,1,1,2,6,2,5,5,2,5,6,2,6,6,2,6,2,6
panda,男,34,7,7,2,1,1,1,7,7,1,7,1,1,1,7,7,7,1,7,1,1,4
panda,男,35,7,7,7,7,5,1,7,7,2,3,3,3,3,4,5,5,4,4,6,6,6
panda,男,36,6,6,5,5,5,4,7,6,7,7,5,4,4,7,7,7,7,7,6,6,5
panda,女,37,6,4,3,2,2,1,6,5,2,5,2,2,2,7,6,5,2,6,3,1,1
panda,女,38,7,6,1,1,1,1,5,7,4,7,4,1,4,7,5,7,5,6,6,1,4
panda,女,39,7,7,1,7,1,1,1,7,1,7,1,1,1,7,7,7,7,7,7,1,1
panda,女,40,7,5,1,2,2,2,3,4,5,7,5,1,1,7,4,6,3,7,5,1,2
panda,女,41,7,7,1,1,1,1,6,7,3,5,1,1,1,7,7,7,5,7,7,1,5
panda,女,42,7,7,5,6,5,2,2,5,5,5,5,2,2,6,5,6,5,6,5,2,3
panda,女,43,5,7,5,1,1,1,6,3,5,7,1,1,5,7,6,5,3,7,5,3,1
panda,女,44,7,6,4,1,1,1,1,6,7,7,4,1,1,7,4,7,3,7,4,1,3
panda,女,45,7,5,1,1,1,1,6,7,1,7,2,1,3,1,1,7,2,7,4,1,1
panda,女,46,7,7,4,2,1,1,5,7,6,7,2,1,5,7,1,6,5,7,4,1,4
panda,女,47,6,7,5,3,1,1,2,7,5,6,3,2,2,6,6,7,6,7,3,2,4
panda,女,48,7,7,1,1,1,1,1,7,7,7,1,1,1,7,1,7,7,7,1,1,5
panda,女,49,7,7,1,4,4,2,6,7,5,7,1,1,1,7,7,7,7,7,7,3,4
panda,女,50,7,7,4,5,1,1,1,6,6,7,4,2,1,7,7,7,6,7,5,1,5
panda,女,51,7,7,5,2,4,1,7,7,3,7,3,2,1,7,4,7,7,7,7,7,4
panda,女,52,7,7,4,2,3,1,3,6,6,6,2,2,4,6,3,6,5,6,5,5,6
panda,女,53,7,7,1,4,4,4,4,6,4,6,1,1,1,7,7,7,7,7,7,5,4
panda,女,54,7,7,1,4,1,1,2,7,1,7,1,1,1,7,7,7,4,7,1,1,1
panda,女,55,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3
panda,女,56,6,6,1,1,1,1,5,4,3,6,2,1,5,5,3,6,5,6,1,1,1
panda,女,57,7,7,3,1,1,1,2,7,4,7,1,1,1,7,7,7,4,7,7,1,7
panda,女,58,5,5,3,1,1,1,5,4,4,5,5,1,5,7,5,5,2,7,1,1,5
panda,女,59,7,7,5,2,3,4,3,7,6,7,2,1,4,7,7,6,5,7,6,3,4
panda,女,60,7,7,4,4,4,2,6,5,6,7,4,4,5,7,6,6,5,6,6,4,4
panda,女,61,7,6,2,1,1,1,1,5,4,7,4,1,1,6,1,7,4,6,2,1,5
panda,女,62,7,7,1,1,1,1,1,7,7,7,1,1,1,7,1,7,7,7,7,1,7
panda,女,63,7,7,4,4,4,4,5,6,5,7,5,1,3,6,7,7,5,7,4,2,7
panda,女,64,6,6,6,4,2,3,2,6,4,6,3,3,3,5,6,6,4,6,4,2,4
panda,女,65,7,7,1,5,4,1,1,6,5,7,4,4,1,7,5,6,4,6,5,1,5
panda,女,66,7,7,4,4,4,1,5,7,5,7,3,2,1,7,7,7,4,7,7,4,4
panda,女,67,7,7,4,4,4,6,6,3,6,7,3,1,7,7,5,7,6,7,7,4,7
panda,女,68,7,7,4,4,4,4,5,6,4,7,5,1,5,7,7,7,7,7,5,4,4
panda,女,69,6,7,6,4,1,1,1,7,5,7,1,1,1,7,3,7,6,7,4,4,2
panda,女,70,2,2,2,2,3,1,1,7,1,7,1,1,1,7,7,1,1,7,7,1,1
panda,女,71,6,6,3,1,1,1,2,4,3,7,3,1,1,7,7,4,3,7,2,1,1
panda,女,72,7,7,5,2,2,2,6,7,6,7,1,1,5,7,7,7,7,7,5,3,7
panda,女,73,7,7,2,1,1,1,1,5,5,7,5,1,1,7,6,5,4,7,2,4,4
panda,女,74,7,5,1,1,1,4,7,4,5,6,3,1,6,6,6,7,5,7,6,3,4
panda,女,75,7,7,4,1,1,1,5,7,5,7,1,1,1,7,7,7,5,7,7,1,5
panda,女,76,7,7,7,7,1,1,7,7,7,7,7,1,1,7,1,7,7,7,7,7,7
panda,女,77,7,7,1,1,1,1,7,7,5,7,1,1,5,7,7,7,7,7,7,1,1
panda,女,78,7,7,3,1,1,1,5,5,3,5,3,2,2,7,5,7,5,7,1,4,1
panda,女,79,7,7,1,4,3,1,3,6,3,7,2,5,2,7,5,7,6,7,5,2,1
panda,女,80,7,7,4,4,4,1,5,7,6,7,4,1,4,7,7,4,7,7,7,4,7
panda,女,81,7,7,2,1,1,1,6,6,3,7,4,5,2,7,7,7,6,6,6,1,4
panda,女,82,6,5,2,2,1,1,6,6,1,5,2,1,5,3,1,7,5,5,4,4,1
panda,女,83,7,7,3,5,3,3,3,6,5,7,2,1,3,7,7,7,7,7,7,4,3
panda,女,84,4,4,4,1,1,1,1,1,1,3,1,1,1,4,2,2,1,7,6,1,1
panda,女,85,5,6,1,2,1,1,5,2,3,2,2,2,5,7,7,5,5,7,4,3,7
panda,女,86,6,6,3,4,4,4,5,4,5,7,4,4,5,7,4,5,5,6,4,4,4
panda,女,87,6,6,1,1,1,1,6,5,5,5,2,2,6,6,5,6,5,7,2,1,1
panda,女,88,6,7,4,3,3,2,5,6,4,6,6,2,4,7,7,5,3,6,4,2,3
panda,女,89,6,6,2,1,2,2,6,6,6,6,3,2,5,5,6,5,5,5,6,6,3
panda,女,90,6,6,2,4,4,3,2,6,5,7,3,2,4,7,7,7,4,7,5,4,4
panda,女,91,7,7,1,1,1,1,4,5,3,7,3,3,3,6,7,7,7,7,5,5,7
panda,女,92,7,7,1,7,1,1,6,7,7,7,1,1,5,7,7,7,7,7,7,1,7
panda,女,93,6,7,2,1,1,1,4,5,3,6,2,1,5,7,7,6,5,7,7,1,4
panda,女,94,6,6,3,2,2,1,5,5,3,5,2,1,2,6,7,5,4,6,4,3,3
panda,女,95,7,7,1,3,1,2,4,5,3,7,4,5,3,7,6,7,5,7,5,2,2
panda,女,96,7,6,4,1,1,1,5,4,4,7,4,4,4,7,7,7,5,7,7,4,4
panda,女,97,6,6,3,4,4,4,5,6,5,6,4,3,5,6,6,6,5,6,4,4,4
panda,女,98,7,7,5,4,3,2,4,7,6,7,5,1,3,5,5,6,5,7,5,4,4
panda,女,99,5,5,4,2,2,2,6,6,2,4,2,2,4,3,3,7,6,6,4,5,3
panda,女,100,7,7,1,2,2,1,5,4,4,7,5,1,6,7,7,7,5,7,4,2,4
panda,女,101,7,6,4,2,1,1,2,4,4,7,1,2,2,7,5,7,6,7,6,4,3
panda,女,102,7,6,4,4,3,4,5,6,6,7,5,2,5,7,6,7,6,7,5,5,4
panda,女,103,7,7,2,2,3,4,6,6,5,7,5,2,4,7,6,6,6,7,5,5,3
panda,女,104,7,5,2,2,2,2,5,5,2,7,3,1,3,7,7,6,3,6,3,2,1
panda,女,105,7,5,1,3,2,1,6,7,3,7,5,1,4,7,7,6,5,7,6,2,1
panda,女,106,7,7,4,1,1,1,4,6,5,7,3,2,2,7,4,7,4,7,4,4,6
panda,女,107,4,4,4,4,4,4,4,4,5,6,3,4,2,4,3,3,3,7,3,3,3
leopard,男,1,6,5,7,2,1,7,5,5,7,4,3,1,7,6,7,4,4,2,4,3,6
leopard,男,2,6,3,7,7,2,6,7,1,6,2,1,1,7,7,7,3,6,1,6,6,7
leopard,男,3,3,4,7,7,7,7,7,5,3,5,2,2,7,7,6,3,7,3,3,6,3
leopard,男,4,1,1,7,5,6,7,7,5,1,1,4,1,7,7,7,1,7,5,7,7,5
leopard,男,5,2,2,5,4,4,7,6,3,3,3,5,5,7,6,5,5,6,4,5,6,5
leopard,男,6,3,4,5,4,5,6,6,5,4,4,6,4,6,5,6,4,5,4,4,6,4
leopard,男,7,1,2,7,6,6,7,6,6,4,3,2,2,7,7,7,2,6,2,7,7,4
leopard,男,8,2,3,7,6,6,7,5,3,5,3,3,1,7,7,5,3,5,1,7,7,5
leopard,男,9,5,4,6,5,4,7,4,3,5,3,3,3,6,7,7,4,5,4,6,6,6
leopard,男,10,5,2,6,4,6,6,6,3,6,6,3,5,6,6,4,4,6,3,6,5,4
leopard,男,11,6,6,6,6,6,6,5,5,5,7,6,6,6,5,6,7,6,6,5,4,5
leopard,男,12,3,1,6,3,5,7,6,3,6,3,1,1,7,6,7,3,7,1,6,6,4
leopard,男,13,4,4,6,5,5,7,6,3,7,2,6,5,6,6,6,3,5,2,5,4,3
leopard,男,14,5,2,7,7,6,7,7,6,7,4,2,4,7,6,7,6,6,2,6,7,6
leopard,男,15,2,3,5,2,3,5,4,2,3,2,2,2,6,4,3,3,3,2,1,6,5
leopard,男,16,4,4,7,5,7,7,5,4,6,4,4,4,7,7,7,4,4,4,4,4,6
leopard,男,17,6,6,5,5,2,7,5,4,5,3,3,3,6,5,6,4,5,4,5,4,4
leopard,男,18,5,5,7,6,7,7,7,7,6,3,5,3,7,7,7,2,5,1,6,4,5
